study_hours_per_day,prep_days_before_exam,attendance_percentage,internal_marks,internal_marks_weight,subject_difficulty,study_material_source,past_performance,self_study_or_coaching,motivation_level,doubt_resolution_time,exam_anxiety_level,final_exam_marks
0.19945725915875168,0.7111111111111111,0.8429798356982823,0.6970411411057409,0.6067415730337079,4.0,3,0.3585714285714286,2,4.0,0.0,4.0,52.1
0.5305291723202171,0.22222222222222224,0.7234876773711725,0.5923611929741837,0.48314606741573046,3.0,3,0.542172480538607,2,4.0,0.28582866293034426,2.999558173784978,59.2
0.5169606512890095,0.24444444444444446,0.5832710978342048,0.5186844276788872,0.6741573033707865,2.0,1,0.5774285714285714,0,3.0,0.0,4.0,57.1
0.694708276797829,0.2888888888888889,0.7933159073935774,0.7913474006837203,0.17977528089887646,2.0,2,0.7107142857142856,2,2.0,0.39631705364291436,2.0,63.9
0.4382632293080054,0.08888888888888889,0.8302837938760268,0.54025698455735,0.5617977528089887,4.0,3,0.5185714285714285,0,1.0,0.2209767814251401,3.0,52.1
0.4952510176390773,0.6222222222222222,0.8259895444361465,1.0,0.7640449438202248,3.0,0,0.6618571428571427,2,4.0,0.46357085668534825,3.0,84.6
0.9620081411126187,0.26666666666666666,0.7546676624346527,1.0,0.07865168539325844,5.0,3,0.5925714285714285,1,3.0,0.4835868694955965,1.0,59.6
0.48303934871099047,0.2,0.7231142643764004,0.9095838736296122,0.3707865168539326,3.0,2,0.8202857142857143,2,2.0,0.4187349879903923,3.0,58.3
0.31343283582089554,0.6888888888888889,0.6846527259148618,0.5202169043970294,0.2471910112359551,4.0,2,0.6008571428571428,2,2.0,0.7502001601281024,3.0,42.9
0.19131614654002713,0.4222222222222222,0.7160733121347673,0.7197925262289285,0.32584269662921356,4.0,3,0.4598571428571428,2,2.0,0.6621297037630104,4.0,38.9
0.6363636363636364,0.4444444444444445,0.8200149365197908,0.7135447365318873,0.5280898876404494,3.0,2,0.47128571428571436,0,4.0,0.20816653322658127,4.0,63.8
0.4626865671641791,0.17777777777777778,0.8592233009708736,0.623246492985972,0.44943820224719105,2.0,2,0.542172480538607,1,5.0,0.6701361088871096,3.0,58.7
0.47737633961668424,0.24444444444444446,0.684839432412248,0.8179889190144997,0.43820224719101125,3.0,2,0.6509999999999998,0,4.0,0.5460368294635709,4.0,53.7
0.0,0.5333333333333333,0.8112397311426438,0.6733466933867737,0.696629213483146,3.0,3,0.3925714285714285,2,4.0,0.2514011208967174,3.0,56.4
0.19674355495251017,0.24444444444444446,0.9667662434652726,0.7102440174466581,0.48314606741573046,3.0,1,0.3904285714285714,0,2.0,0.255404323458767,3.0,49.2
0.6933514246947082,0.11111111111111112,0.5647871545929799,0.6240716727572793,0.08988764044943819,4.0,1,0.7372857142857141,2,3.2459499263622975,0.17293835068054444,3.0,44.9
0.5033921302578018,0.5777777777777778,0.6919342793129202,0.7931156430508075,0.7191011235955056,3.0,2,0.5401428571428573,0,4.0,0.5916733386709367,3.0,74.2
0.655359565807327,0.7333333333333334,0.9738610903659446,0.6676883178120948,0.48314606741573046,2.0,3,0.14799999999999996,0,3.0,0.8718975180144115,3.0,63.7
0.6268656716417911,0.5111111111111112,0.6172516803584764,0.5248143345514559,0.08988764044943819,3.0,1,0.5685714285714285,2,3.0,0.1433146517213771,2.0,45.2
0.66078697421981,0.35555555555555557,0.8536221060492903,0.8893080278203467,0.3707865168539326,5.0,1,0.6160000000000001,0,5.0,0.0,3.0,59.8
0.5291723202170963,0.5333333333333333,0.9236370425690814,0.9359896263114464,0.1348314606741573,3.0,2,0.5082857142857142,2,3.0,0.18734987990392313,5.0,45.5
0.5780189959294436,0.6666666666666667,0.8698655713218819,0.6495343628433337,0.9213483146067416,5.0,3,0.5415714285714286,1,2.0,0.37469975980784626,3.0,73.2
0.7109905020352781,0.08888888888888889,0.676437640029873,1.0,0.43820224719101125,5.0,3,0.48300000000000004,2,5.0,0.4053690080193757,5.0,53.1
0.5956580732700135,0.5777777777777778,0.8244958924570573,0.7790875869385832,0.6853932584269663,3.0,2,0.542172480538607,1,3.0,0.4051240992794235,3.0,71.3
0.08955223880597014,0.4222222222222222,0.8026512322628829,0.6440779853044043,0.31460674157303375,3.0,2,0.33942857142857136,2,3.0,0.4947958366693354,3.0,51.4
0.31478968792401624,0.33333333333333337,0.7989171023151607,0.7192031121065662,0.8426966292134831,3.0,2,0.5467142857142857,2,3.0,0.5244195356285027,4.0,70.1
0.4504748982360922,0.33333333333333337,0.8213218820014938,0.4676411646823059,0.651685393258427,3.0,3,0.8359999999999999,2,4.0,0.7213771016813451,3.0,59.1
0.3704206241519674,0.4444444444444445,0.866318147871546,0.7058823529411765,0.3370786516853933,3.0,2,0.4947142857142856,1,3.0,0.2698158526821457,1.0,55.9
0.3025780189959294,0.6222222222222222,0.6310679611650485,0.6287869857361783,0.34831460674157305,2.0,2,0.542172480538607,2,2.0,0.0,4.0,64.8
0.8032564450474897,0.4666666666666667,0.6376026885735624,0.4547919368148061,0.7078651685393258,4.0,3,0.294,1,3.0,0.4067253803042434,3.0,60.3
0.4694708276797829,0.4666666666666667,0.803024645257655,0.6462336437581044,0.40449438202247195,4.0,2,0.6647142857142856,0,3.0,0.28903122497998396,1.0,66.4
0.3894165535956581,0.37777777777777777,0.6590739357729649,0.6566073323116822,0.0,4.0,2,0.6835714285714285,2,3.0,0.5924739791833467,3.0,45.3
0.417910447761194,0.6,0.854368932038835,0.676175881174113,0.011235955056179775,3.0,0,0.3964285714285714,0,5.0,0.28742994395516414,3.0,41.1
0.39348710990502034,0.33333333333333337,0.7647498132935027,0.45997878109159496,0.9887640449438202,4.0,2,0.7865714285714285,0,3.0,0.04243394715772618,2.0,65.3
0.5278154681139756,0.4444444444444445,0.5840179238237491,0.49239655782152536,0.5617977528089887,5.0,3,0.8984285714285714,2,4.0,0.3787029623698959,2.0,58.4
0.48846675712347354,0.5777777777777778,0.3595967139656462,0.5087822704231993,0.5617977528089887,1.0,2,0.4382857142857142,2,2.0,0.3923138510808647,4.0,61.1
0.5915875169606513,0.4222222222222222,0.45705750560119496,0.6440779853044043,0.752808988764045,4.0,3,0.6144285714285715,2,4.0,0.5980784627702161,3.0,67.2
0.451831750339213,0.6222222222222222,0.7974234503360718,0.5225745608864789,0.696629213483146,3.0,3,0.4985714285714286,2,3.0,0.5420336269015211,3.0,69.6
0.39891451831750335,0.33333333333333337,0.696975354742345,0.526582576918543,0.550561797752809,3.0,1,0.621,2,3.0,0.5468374699759808,3.0,44.4
0.16417910447761191,0.6888888888888889,0.7352501867064973,0.7840386655664271,0.6404494382022472,3.0,1,0.3782857142857143,1,3.0,0.588470776621297,1.0,53.6
0.412483039348711,0.17777777777777778,0.8420463032113519,0.5775079570906518,0.202247191011236,4.0,2,0.6861428571428572,0,5.0,0.4053690080193757,4.0,43.6
0.4654002713704206,0.6888888888888889,0.7016430171769976,0.7371213014263822,0.7191011235955056,1.0,2,1.0,2,5.0,0.7461969575660529,2.0,88.1
0.344640434192673,0.33333333333333337,0.7759522031366692,0.6312625250501002,0.26966292134831465,2.0,3,0.422,1,1.0,0.5092073658927142,5.0,36.8
0.6160108548168249,0.6666666666666667,0.7490664675130696,0.3255923611929742,0.16853932584269665,3.0,0,0.2781428571428571,0,5.0,0.522017614091273,5.0,49.9
0.4748982360922659,0.4378955981017837,0.8991784914115011,0.8791701049157139,0.03370786516853934,4.0,1,0.21914285714285725,2,2.0,0.2145716573258607,2.0,39.4
0.4043419267299864,0.8,0.9027259148618374,0.7803842980077803,0.5955056179775281,4.0,3,0.6264285714285713,2,1.0,0.3210568454763811,3.0,70.4
0.6431478968792401,0.4,0.6741971620612397,0.8218790522220913,0.6292134831460674,5.0,0,0.6627142857142856,0,3.0,0.0,1.0,67.6
0.5223880597014925,0.11111111111111112,0.7160733121347673,0.786985736178239,0.9213483146067416,1.0,1,0.534,2,3.0,0.4515612489991993,3.0,77.7
0.762550881953867,0.6222222222222222,0.6566467513069454,0.7390074266179418,0.5393258426966292,3.0,3,0.6352857142857142,2,4.0,0.4619695756605284,3.0,76.7
0.6784260515603799,0.6,1.0,0.5962513261817753,0.022471910112359536,1.0,2,0.6221428571428571,1,3.0,0.2241793434747798,2.0,63.9
0.3907734056987788,0.3111111111111111,0.7765123226288275,0.5488624307438407,0.4452797405305224,3.0,2,0.5454285714285716,2,1.0,0.32265812650120096,2.999558173784978,67.5
0.6322930800542741,0.4222222222222222,0.9815160567587753,0.7043498762230344,0.7415730337078652,4.0,1,0.47228571428571436,1,5.0,0.22658126501200962,3.0,72.2
0.276797829036635,0.0,0.7888349514563107,0.6520099021572557,0.39325842696629215,1.0,3,0.6019999999999999,0,3.0,0.04563650920736589,4.0,52.1
0.36635006784260515,0.37777777777777777,0.9058999253174009,0.9362253919603913,0.2471910112359551,2.0,3,0.554,0,3.0,0.7205764611689351,5.0,45.3
0.35006784260515605,0.4666666666666667,0.503174010455564,0.5173877166096901,0.5168539325842697,2.0,3,0.5368571428571429,2,1.0,0.2930344275420336,4.0,41.7
0.27408412483039346,0.48888888888888893,0.8586631814787156,0.4593893669692326,0.9662921348314606,3.0,0,0.4045714285714285,1,5.0,0.33306645316253003,2.0,59.1
0.5888738127544098,0.6,0.6768110530246452,0.6440779853044043,0.5617977528089887,4.0,0,0.6152857142857142,0,5.0,0.6413130504403523,3.0,66.8
0.43012211668928085,0.5111111111111112,0.8788274831964153,0.9746551927384179,0.8539325842696629,4.0,0,0.5095714285714286,0,3.0,0.15052041633306645,2.0,83.1
0.6363636363636364,0.7777777777777778,0.30395817774458544,0.6745255216314984,0.30337078651685395,4.0,1,0.5492857142857144,0,3.0,0.21136909527622097,4.0,54.4
0.4287652645861601,0.6444444444444445,0.8228155339805827,0.7426617941765885,0.1348314606741573,5.0,2,0.4758571428571429,1,3.2459499263622975,0.41313050440352284,3.0,50.7
0.5508819538670284,0.6,0.8256161314413741,0.7628197571613815,0.1910112359550562,3.0,2,0.8552857142857142,0,2.0,0.5036028823058447,1.0,68.8
0.5183175033921302,0.17777777777777778,0.6631814787154593,0.7394789579158317,0.6067415730337079,2.0,0,0.5357142857142858,0,5.0,0.2722177742193755,4.0,69.1
0.5020352781546812,0.8222222222222223,0.3198282300224049,0.6566073323116822,0.1460674157303371,5.0,0,0.5338571428571428,2,3.0,0.4053690080193757,3.0,45.5
0.40162822252374486,0.06666666666666667,0.8134802091112772,0.6138158670281739,0.1910112359550562,4.0,2,0.33642857142857135,1,4.0,0.1609287429943955,4.0,33.1
0.24830393487109906,0.48888888888888893,0.6988424197162062,0.49557939408228224,0.044943820224719114,3.0,1,0.5029999999999999,2,2.0,0.25060048038430743,5.0,35.2
0.6689280868385346,0.5777777777777778,0.6633681852128455,0.547447836850171,0.8426966292134831,3.0,3,0.3178571428571429,2,3.0,0.5020016012810248,2.0,67.9
0.4138398914518317,0.6888888888888889,0.8786407766990292,0.7225038311917953,0.17977528089887646,3.0,2,0.5692857142857142,2,4.0,0.7798238590872698,5.0,46.6
0.689280868385346,0.4378955981017837,0.7537341299477223,0.32134857951196516,0.32584269662921356,3.0,1,0.4637142857142857,2,3.0,0.4875900720576461,4.0,51.6
0.4626865671641791,0.022222222222222223,0.6461911874533233,0.45349522574560885,0.30337078651685395,3.0,2,0.4748571428571429,2,4.0,0.5956765412329864,3.0,48.8
0.6065128900949796,0.4,0.772031366691561,0.6996345632441353,0.49438202247191015,3.0,3,0.7804285714285712,1,4.0,0.8518815052041634,2.0,69.5
0.7001356852103121,0.5777777777777778,0.7335698282300225,0.46823057880466823,0.5842696629213483,3.0,1,0.4121428571428572,2,5.0,0.2578062449959968,2.0,65.7
0.6078697421981004,0.4666666666666667,0.7160733121347673,0.6440779853044043,0.7640449438202248,2.0,1,0.6668571428571428,2,3.0,0.40592473979183347,1.0,75.2
0.451831750339213,0.6666666666666667,0.8244958924570573,0.7024637510314748,0.06741573033707866,3.0,0,0.46742857142857136,2,3.0,0.46277021617293834,2.0,45.2
0.6445047489823609,0.08888888888888889,0.8735997012696042,0.692325828126842,0.202247191011236,2.0,2,0.6201428571428571,2,3.0,0.421937550040032,3.0,55.6
0.2876526458616011,0.8,0.751306945481703,0.7544500766238359,0.7191011235955056,4.0,3,0.3732857142857143,0,3.0,0.3610888710968775,3.0,64.5
0.451831750339213,0.4222222222222222,0.6290141896938013,0.7482022869267948,0.15730337078651685,2.0,2,0.20700000000000002,2,2.0,0.014411529223378702,2.0,49.4
0.2496607869742198,0.2888888888888889,1.0,0.6930331250736768,0.7078651685393258,5.0,3,0.4984285714285714,2,4.0,0.42353883106485185,3.0,54.8
0.6472184531886024,0.5111111111111112,0.7160733121347673,0.882706589649888,0.31460674157303375,2.0,0,0.432,0,4.0,0.29223378702962366,4.0,58.4
0.4559023066485753,0.5777777777777778,0.6288274831964153,0.39054579747730755,0.5168539325842697,1.0,3,0.5981428571428571,2,5.0,0.39471577261809443,2.0,69.0
0.04341926729986431,0.6,0.760268857356236,0.7953554167157846,0.4452797405305224,3.0,1,0.6978571428571427,2,3.2459499263622975,0.3066453162530024,2.0,51.6
0.20081411126187243,0.044444444444444446,0.7907020164301719,0.5472120712012261,0.46067415730337086,3.0,0,0.8031428571428572,2,1.0,0.5668534827862289,1.0,49.2
0.1953867028493894,0.6,0.9613517550410755,0.8818814098785808,0.39325842696629215,5.0,3,0.5197142857142856,2,3.0,0.11529223378702962,4.0,54.5
0.3677069199457259,0.48888888888888893,0.6811053024645257,0.6210067193209949,0.6292134831460674,3.0,2,0.841142857142857,2,3.0,0.047237790232185745,3.0,63.2
0.12347354138398914,0.2888888888888889,0.9837565347274084,0.5870564658729224,0.3820224719101124,3.0,1,0.4908571428571428,0,3.0,0.3634907926341073,5.0,46.2
0.3758480325644505,0.26666666666666666,0.6827856609410008,0.2749027466698102,0.898876404494382,1.0,3,0.5738571428571428,2,3.0,0.8358686949559647,2.999558173784978,56.9
0.35006784260515605,0.3111111111111111,1.0,0.7026995166804197,0.29213483146067415,2.0,2,0.3477142857142858,0,1.0,0.3755004003202562,4.0,42.2
0.40976933514246944,0.044444444444444446,0.6224794622852876,1.0,0.202247191011236,4.0,1,0.5324285714285715,2,4.0,0.7365892714171336,3.0,50.1
0.5725915875169606,0.26666666666666666,0.9480955937266617,0.4938111517151952,0.7415730337078652,2.0,2,0.5478571428571428,1,5.0,0.3650920736589271,2.0,71.6
0.4613297150610583,0.5333333333333333,0.48469006721433927,0.6192384769539079,0.25842696629213485,3.0,2,0.40099999999999997,2,3.0,0.3923138510808647,2.0,47.3
0.47737633961668424,0.2,0.5128827483196414,0.48060827537427797,0.1460674157303371,3.0,1,0.6017142857142856,1,2.0,0.7045636509207366,5.0,35.3
0.6187245590230664,0.5111111111111112,0.604555638536221,0.5618295414358128,0.651685393258427,4.0,1,0.5755714285714286,2,2.0,0.1713370696557246,3.0,58.7
0.7218453188602443,0.0,0.6207991038088125,0.9233761640928917,0.0,1.0,2,0.7955714285714284,0,2.0,0.722177742193755,4.0,50.2
0.5400271370420624,0.35555555555555557,0.7692307692307692,0.5522810326535424,0.6292134831460674,4.0,0,0.41957142857142854,0,3.0,0.33466773418734985,3.0,65.7
0.5793758480325644,0.48888888888888893,0.501306945481703,0.5717316986915006,0.651685393258427,2.0,3,0.7154285714285713,0,3.0,0.1921537229783827,1.0,72.1
0.2618724559023066,0.5777777777777778,0.7514936519790889,0.457739007426618,0.5842696629213483,2.0,1,0.6307142857142858,0,4.0,0.311449159327462,3.0,63.9
0.3310719131614654,0.17777777777777778,0.645631067961165,0.8107980667216788,0.5280898876404494,3.0,2,0.447,2,4.0,0.310648518815052,3.0,56.6
0.8236092265943012,0.4222222222222222,0.922890216579537,0.696805375456796,0.6629213483146067,1.0,2,0.8282857142857143,0,3.0,0.4755804643714972,3.0,76.6
0.6377204884667571,0.8,0.48767737117251686,0.7234468937875752,0.6741573033707865,2.0,1,0.25285714285714295,0,3.0,0.4053690080193757,1.0,72.4
0.16417910447761191,0.15555555555555556,0.4723674383868557,0.8037250972533302,0.550561797752809,3.0153166421207658,2,0.4764285714285715,0,3.0,0.5476381104883907,4.0,52.5
0.5766621438263229,0.5333333333333333,0.7718446601941749,0.6307909937522104,0.651685393258427,3.0,1,0.514,0,3.2459499263622975,0.5348278622898318,5.0,56.3
0.8887381275440976,0.4378955981017837,0.9600448095593725,0.5146764116468231,0.32584269662921356,2.0,1,0.32957142857142857,2,4.0,0.5532425940752602,4.0,65.8
0.7259158751696064,0.2,0.5569454817027633,0.7469055758575975,0.5842696629213483,3.0,2,0.7325714285714284,2,5.0,0.621297037630104,3.0,64.7
0.36363636363636365,0.7111111111111111,1.0,0.6666273723918426,0.0,4.0,2,0.6890000000000001,0,2.0,0.7197758206565252,3.0,46.0
0.12890094979647218,0.6,0.6687826736370426,0.4353412707768478,0.06741573033707866,4.0,2,0.35800000000000004,1,3.0,0.13610888710968774,3.0,33.6
0.6417910447761195,0.2888888888888889,0.4975728155339807,0.5620653070847578,0.8539325842696629,4.0,2,0.26385714285714285,0,4.0,0.6253002401921537,2.999558173784978,66.8
0.3677069199457259,0.35555555555555557,0.9368932038834952,0.7599905693740422,0.1460674157303371,5.0,3,0.6497142857142857,2,4.0,0.12730184147317855,3.0,49.1
0.35142469470827675,0.8,1.0,0.4822586349168926,0.651685393258427,3.0,3,0.9608571428571429,1,3.0,0.29223378702962366,1.0,68.4
0.4056987788331072,0.4666666666666667,0.907580283793876,0.5704349876223035,0.41573033707865165,3.0153166421207658,1,0.6857142857142857,2,4.0,0.20496397117694154,3.0,57.0
0.40027137042062416,0.11111111111111112,0.7160733121347673,0.791229517859248,0.48314606741573046,1.0,2,0.7799999999999998,1,3.0,0.1433146517213771,2.999558173784978,61.0
0.2917232021709633,0.4444444444444445,0.666355489171023,0.7684781327360604,0.15730337078651685,3.0,2,0.756,1,3.0,0.0,1.0,49.6
0.5549525101763907,0.24444444444444446,0.6542195668409261,0.8639632205587646,0.43820224719101125,4.0,2,0.4388571428571429,2,4.0,0.5204163330664532,3.0,56.9
0.0,0.35555555555555557,0.9712471994025391,0.7230932453141579,0.12359550561797754,2.0,2,0.5031428571428571,2,3.0,0.810248198558847,5.0,45.3
0.3012211668928087,0.4666666666666667,0.7507468259895445,0.4302723093245314,0.7078651685393258,5.0,1,0.42742857142857144,0,3.0,0.3146517213771017,3.0,57.0
0.5440976933514247,0.48888888888888893,0.6200522778192683,0.5901214193092067,0.7415730337078652,3.0,3,0.5195714285714286,2,4.0,0.6645316253002402,3.0,65.9
0.5237449118046132,0.4,0.9423076923076923,0.7489095838736297,0.31460674157303375,2.0,2,0.47400000000000003,2,4.0,0.644515612489992,1.0,58.2
0.6499321573948439,0.08888888888888889,0.6622479462285287,0.6274902746669812,0.48314606741573046,1.0,2,0.5952857142857142,2,3.2459499263622975,0.5452361889511609,3.0,54.1
0.7666214382632294,0.26666666666666666,0.9169156086631813,0.5672521513615466,0.6853932584269663,3.0,2,0.5167142857142857,0,3.0,0.41313050440352284,2.999558173784978,60.5
0.6716417910447761,0.37777777777777777,0.6564600448095592,0.7812094777790876,0.29213483146067415,2.0,1,0.6782857142857144,2,3.0,0.0,4.0,52.0
0.4491180461329715,0.4222222222222222,1.0,0.7650595308263586,0.25842696629213485,1.0,3,0.4924285714285714,0,3.0,0.7069655724579663,2.0,58.8
0.34871099050203525,0.4222222222222222,0.9585511575802839,0.745019450666038,0.2808988764044944,4.0,3,0.6575714285714285,2,3.0,0.5356285028022418,2.0,49.0
0.4654002713704206,0.37777777777777777,0.475914861837192,0.5501591418130379,0.9101123595505618,3.0,0,0.4565714285714286,2,3.0,0.9647718174539632,3.0,54.8
0.751696065128901,0.17777777777777778,0.6166915608663182,0.21254273252387132,0.8651685393258427,3.0,0,0.6128571428571428,2,4.0,0.38030424339471575,2.0,63.2
0.35006784260515605,0.33333333333333337,0.7160733121347673,0.4420605917717789,0.10112359550561799,4.0,2,0.7088571428571429,0,5.0,0.9719775820656525,3.0,36.0
0.47896879240162815,0.5333333333333333,0.76008215085885,0.2587527997170812,0.6067415730337079,4.0,2,0.48985714285714294,0,3.0,0.2634107285828663,3.0,44.5
0.7313432835820894,0.5111111111111112,0.2957430918595967,0.5796298479311565,0.9325842696629214,1.0,1,0.5635714285714286,1,4.0,0.39471577261809443,2.0,74.5
0.2225237449118046,0.5777777777777778,0.7160733121347673,0.42897559825533427,0.651685393258427,5.0,3,0.542172480538607,2,4.0,0.7862289831865492,3.0,52.5
0.48032564450474896,0.33333333333333337,0.9411874533233755,0.5173877166096901,0.46067415730337086,4.0,0,0.46614285714285714,1,2.0,0.4035228182546037,3.0,54.7
0.383989145183175,0.5111111111111112,0.4322255414488425,0.8247082400094305,0.7415730337078652,3.0,3,0.6744285714285714,2,4.0,0.433146517213771,4.0,70.0
0.3432835820895522,0.6666666666666667,0.7471994025392084,0.7159023930213368,0.5168539325842697,5.0,0,0.6240000000000001,1,4.0,0.7622097678142513,2.0,57.2
0.6350067842605155,0.3111111111111111,0.7585884988797609,0.7078863609572086,0.651685393258427,2.0,1,0.4758571428571429,2,4.0,0.6677341873498799,2.0,68.6
0.7150610583446403,0.5555555555555556,0.6652352501867065,0.5320051868442768,0.03370786516853934,4.0,2,0.7351428571428569,2,2.0,0.4755804643714972,3.0,50.1
0.5101763907734056,0.6666666666666667,0.7350634802091114,0.8006601438170459,0.2471910112359551,1.0,1,0.3615714285714286,2,4.0,0.1577261809447558,2.0,62.3
0.26865671641791045,0.4222222222222222,0.20014936519790893,0.7867499705292939,0.5056179775280899,4.0,1,0.6782857142857144,2,3.0,0.8518815052041634,3.0,54.2
0.6648575305291723,0.5555555555555556,0.5957804331590739,0.8613697984203701,0.46067415730337086,2.0,2,0.6819999999999999,1,4.0,0.2658126501200961,3.0,69.0
0.5997286295793758,0.2888888888888889,0.6956684092606422,0.7753153365554639,0.2471910112359551,4.0,3,0.5235714285714286,2,4.0,0.33706965572457964,3.0,58.7
0.5549525101763907,0.4666666666666667,0.8805078416728902,0.42897559825533427,0.41573033707865165,1.0,0,0.8035714285714286,2,2.0,0.4651721377101681,3.0,62.2
0.5020352781546812,0.15555555555555556,0.7610156833457804,0.7520924201343865,0.6741573033707865,3.0,2,0.7427142857142857,1,4.0,0.954363490792634,2.0,76.7
0.6499321573948439,0.7111111111111111,0.7753920836445107,0.6440779853044043,0.03370786516853934,1.0,2,0.5288571428571427,2,2.0,0.311449159327462,3.0,52.7
0.23337856173677068,0.7555555555555555,0.7445855115758027,0.5152658257691854,0.943820224719101,5.0,0,0.4677142857142857,2,4.0,0.051240992794235385,4.0,68.1
0.5902306648575304,0.4444444444444445,0.6008215085884989,0.6440779853044043,0.3370786516853933,2.0,1,0.542172480538607,2,4.0,0.9279423538831064,2.0,51.7
0.5454545454545454,0.7555555555555555,0.7078043315907392,0.5834020983142756,0.29213483146067415,4.0,2,0.3405714285714286,0,3.0,0.6837469975980783,3.0,53.1
0.40027137042062416,0.24444444444444446,0.7233009708737865,0.7599905693740422,0.550561797752809,1.0,3,0.7171428571428571,2,1.0,0.5780624499599679,2.0,67.7
0.47737633961668424,0.3111111111111111,0.8117998506348021,0.8518212896380999,0.7865168539325843,5.0,3,0.5791428571428572,2,3.0,0.6044835868694955,3.0,71.7
0.18995929443690635,0.26666666666666666,0.7916355489171023,0.6271366261935637,0.03370786516853934,2.0,0,0.36514285714285716,2,5.0,0.32025620496397117,3.0,49.3
0.3717774762550882,0.2888888888888889,0.6665421956684092,0.6713426853707416,0.8539325842696629,4.0,3,0.4754285714285715,2,4.0,0.29223378702962366,1.0,68.0
0.21166892808683854,0.15555555555555556,1.0,0.5118472238594838,0.3820224719101124,5.0,0,0.41285714285714287,2,2.0,0.4499599679743795,4.0,34.7
0.39891451831750335,0.5333333333333333,0.8112397311426438,0.6440779853044043,0.2471910112359551,2.0,3,0.3851428571428572,2,3.0,0.4371497197758206,3.0,48.8
0.6268656716417911,0.4,0.8033980582524272,0.6200636567252151,0.6179775280898877,1.0,0,0.5259999999999998,2,4.0,0.4435548438751001,2.0,68.9
0.46675712347354137,0.6222222222222222,0.6135175504107542,0.6447011670399623,0.0,2.0,0,0.4718571428571429,2,4.0,0.23378702962369896,5.0,52.7
0.07598371777476255,0.7555555555555555,0.6596340552651232,0.4543204055169162,0.202247191011236,1.0,1,0.6498571428571427,2,3.0,0.6893514811849479,3.0,46.6
0.5793758480325644,0.4666666666666667,0.7559746079163556,0.7465519273841802,0.7865168539325843,5.0,3,0.3902857142857143,2,3.0,0.35948759007205766,2.0,61.6
0.1655359565807327,0.4222222222222222,0.7936893203883495,0.6440779853044043,0.5955056179775281,2.0,2,0.7227142857142856,2,4.0,0.31625300240192156,3.0,70.2
0.5183175033921302,0.4378955981017837,0.6596340552651232,0.8994459507249795,0.08988764044943819,1.0,3,0.2912857142857143,2,4.0,0.15612489991993594,5.0,45.4
0.35956580732700133,0.0,0.5483569828230024,0.35022987150772134,0.1348314606741573,3.0153166421207658,2,0.6385714285714286,2,5.0,0.8454763811048839,5.0,33.0
0.6526458616010854,0.4444444444444445,0.7160733121347673,0.5612401273134505,0.10112359550561799,4.0,2,0.2527142857142857,0,1.0,0.0,1.0,45.6
0.4816824966078697,0.7555555555555555,0.5474234503360718,0.5825769185429683,0.43820224719101125,2.0,3,0.39771428571428574,0,2.0,0.0,3.0,59.8
0.310719131614654,0.33333333333333337,0.8827483196415236,0.6679240834610397,0.03370786516853934,4.0,2,0.5344285714285715,0,4.0,0.48198558847077655,1.0,40.6
0.40298507462686567,0.08888888888888889,0.5175504107542943,0.6053283036661559,0.7752808988764045,3.0,3,0.27399999999999997,1,3.0,0.27622097678142515,3.0,47.5
0.2672998643147897,0.022222222222222223,0.6771844660194173,0.8003064953436285,0.4452797405305224,3.0,3,0.4102857142857143,0,4.0,0.5756605284227382,5.0,60.8
0.6770691994572592,0.4444444444444445,0.47610156833457795,0.7057644701167041,0.2359550561797753,3.0,3,0.47128571428571436,0,3.2459499263622975,0.37469975980784626,4.0,46.4
0.7557666214382632,0.48888888888888893,0.7626960418222555,0.8467523281857834,0.7977528089887641,4.0,2,0.41785714285714287,2,3.0,0.017614091273018415,3.0,86.4
0.4694708276797829,0.22222222222222224,0.7156460044809558,0.809147707179064,0.7977528089887641,1.0,2,0.593,2,3.0,0.6565252201761408,2.0,77.5
0.24016282225237448,0.4444444444444445,0.6824122479462285,0.6132264529058116,0.2471910112359551,3.0,1,0.14257142857142852,0,4.0,0.7013610888710968,1.0,43.3
0.5766621438263229,0.5777777777777778,0.4277445855115758,0.9424731816574325,0.41573033707865165,3.0,0,0.7728571428571427,0,3.0,0.5780624499599679,4.0,66.6
0.8928086838534599,0.33333333333333337,0.8883495145631066,0.6141695155015914,0.8876404494382022,4.0,3,0.46242857142857136,0,4.0,0.23058446757405923,3.0,72.2
0.5698778833107191,0.7777777777777778,1.0,0.6674525521631499,0.7640449438202248,1.0,0,0.4437142857142858,2,4.0,0.4363490792634107,3.0,85.9
0.38670284938941657,0.24444444444444446,0.7160733121347673,0.724389956383355,0.044943820224719114,3.0,2,0.542172480538607,2,4.0,0.0,4.0,41.3
0.3812754409769335,0.6888888888888889,0.7160733121347673,0.8704467759047507,0.29213483146067415,3.0153166421207658,0,0.7331428571428569,1,3.2459499263622975,0.5324259407526021,3.0,60.7
0.34056987788331067,0.22222222222222224,0.9055265123226288,0.8479311564305081,0.26966292134831465,3.0,2,0.39085714285714285,2,3.0,0.0,2.0,53.4
0.4708276797829037,0.5333333333333333,0.6573935772964901,0.4697630555228104,0.7977528089887641,2.0,3,0.49014285714285716,2,3.0,0.1721377101681345,2.0,61.9
0.25237449118046135,0.5777777777777778,0.6064227035100822,0.5586467051750561,0.7977528089887641,4.0,2,0.6528571428571428,1,4.0,0.4053690080193757,2.0,58.9
